2026-05-07 22:54:35,635 | INFO     | __init__:1050 | Created dataset directories at C:\Users\amork\Desktop\data\manifest-1600709154662\CRISP-ML(Q)\data\classification_dataset
2026-05-07 22:54:36,392 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0444...
2026-05-07 22:54:36,392 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,393 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,393 | INFO     | run:1253 | Processing patient LIDC-IDRI-0445...
2026-05-07 22:54:36,394 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0445...
2026-05-07 22:54:36,394 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,394 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,394 | INFO     | run:1253 | Processing patient LIDC-IDRI-0446...
2026-05-07 22:54:36,395 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0446...
2026-05-07 22:54:36,395 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,395 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,396 | INFO     | run:1253 | Processing patient LIDC-IDRI-0447...
2026-05-07 22:54:36,397 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0447...
2026-05-07 22:54:36,397 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,397 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,397 | INFO     | run:1253 | Processing patient LIDC-IDRI-0448...
2026-05-07 22:54:36,398 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0448...
2026-05-07 22:54:36,398 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,399 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,399 | INFO     | run:1253 | Processing patient LIDC-IDRI-0449...
2026-05-07 22:54:36,400 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0449...
2026-05-07 22:54:36,400 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,401 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,401 | INFO     | run:1253 | Processing patient LIDC-IDRI-0450...
2026-05-07 22:54:36,402 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0450...
2026-05-07 22:54:36,402 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,402 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,402 | INFO     | run:1253 | Processing patient LIDC-IDRI-0451...
2026-05-07 22:54:36,403 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0451...
2026-05-07 22:54:36,403 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,403 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,404 | INFO     | run:1253 | Processing patient LIDC-IDRI-0452...
2026-05-07 22:54:36,404 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0452...
2026-05-07 22:54:36,404 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,405 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,405 | INFO     | run:1253 | Processing patient LIDC-IDRI-0453...
2026-05-07 22:54:36,405 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0453...
2026-05-07 22:54:36,405 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,406 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,406 | INFO     | run:1253 | Processing patient LIDC-IDRI-0454...
2026-05-07 22:54:36,407 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0454...
2026-05-07 22:54:36,407 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,407 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,408 | INFO     | run:1253 | Processing patient LIDC-IDRI-0455...
2026-05-07 22:54:36,408 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0455...
2026-05-07 22:54:36,409 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,409 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,409 | INFO     | run:1253 | Processing patient LIDC-IDRI-0456...
2026-05-07 22:54:36,410 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0456...
2026-05-07 22:54:36,410 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,410 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,410 | INFO     | run:1253 | Processing patient LIDC-IDRI-0457...
2026-05-07 22:54:36,411 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0457...
2026-05-07 22:54:36,411 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,411 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,411 | INFO     | run:1253 | Processing patient LIDC-IDRI-0458...
2026-05-07 22:54:36,412 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0458...
2026-05-07 22:54:36,412 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,412 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,413 | INFO     | run:1253 | Processing patient LIDC-IDRI-0459...
2026-05-07 22:54:36,414 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0459...
2026-05-07 22:54:36,414 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,414 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,415 | INFO     | run:1253 | Processing patient LIDC-IDRI-0460...
2026-05-07 22:54:36,416 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0460...
2026-05-07 22:54:36,416 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,416 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,417 | INFO     | run:1253 | Processing patient LIDC-IDRI-0461...
2026-05-07 22:54:36,418 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0461...
2026-05-07 22:54:36,418 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,418 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,418 | INFO     | run:1253 | Processing patient LIDC-IDRI-0462...
2026-05-07 22:54:36,419 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0462...
2026-05-07 22:54:36,419 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,419 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,419 | INFO     | run:1253 | Processing patient LIDC-IDRI-0463...
2026-05-07 22:54:36,421 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0463...
2026-05-07 22:54:36,421 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,421 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,421 | INFO     | run:1253 | Processing patient LIDC-IDRI-0464...
2026-05-07 22:54:36,422 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0464...
2026-05-07 22:54:36,422 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,422 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,422 | INFO     | run:1253 | Processing patient LIDC-IDRI-0465...
2026-05-07 22:54:36,423 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0465...
2026-05-07 22:54:36,424 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,424 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,424 | INFO     | run:1253 | Processing patient LIDC-IDRI-0466...
2026-05-07 22:54:36,425 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0466...
2026-05-07 22:54:36,425 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,425 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,425 | INFO     | run:1253 | Processing patient LIDC-IDRI-0467...
2026-05-07 22:54:36,426 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0467...
2026-05-07 22:54:36,427 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,427 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,427 | INFO     | run:1253 | Processing patient LIDC-IDRI-0468...
2026-05-07 22:54:36,428 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0468...
2026-05-07 22:54:36,428 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,428 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,428 | INFO     | run:1253 | Processing patient LIDC-IDRI-0469...
2026-05-07 22:54:36,430 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0469...
2026-05-07 22:54:36,430 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,430 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,430 | INFO     | run:1253 | Processing patient LIDC-IDRI-0470...
2026-05-07 22:54:36,431 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0470...
2026-05-07 22:54:36,431 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,431 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,431 | INFO     | run:1253 | Processing patient LIDC-IDRI-0471...
2026-05-07 22:54:36,432 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0471...
2026-05-07 22:54:36,432 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,432 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,433 | INFO     | run:1253 | Processing patient LIDC-IDRI-0472...
2026-05-07 22:54:36,433 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0472...
2026-05-07 22:54:36,433 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,434 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,434 | INFO     | run:1253 | Processing patient LIDC-IDRI-0473...
2026-05-07 22:54:36,435 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0473...
2026-05-07 22:54:36,435 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,435 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,436 | INFO     | run:1253 | Processing patient LIDC-IDRI-0474...
2026-05-07 22:54:36,437 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0474...
2026-05-07 22:54:36,437 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,437 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,437 | INFO     | run:1253 | Processing patient LIDC-IDRI-0475...
2026-05-07 22:54:36,438 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0475...
2026-05-07 22:54:36,439 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,439 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,439 | INFO     | run:1253 | Processing patient LIDC-IDRI-0476...
2026-05-07 22:54:36,439 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0476...
2026-05-07 22:54:36,440 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,440 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,440 | INFO     | run:1253 | Processing patient LIDC-IDRI-0477...
2026-05-07 22:54:36,441 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0477...
2026-05-07 22:54:36,441 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,441 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,441 | INFO     | run:1253 | Processing patient LIDC-IDRI-0478...
2026-05-07 22:54:36,442 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0478...
2026-05-07 22:54:36,443 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,443 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,443 | INFO     | run:1253 | Processing patient LIDC-IDRI-0479...
2026-05-07 22:54:36,444 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0479...
2026-05-07 22:54:36,444 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,444 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,444 | INFO     | run:1253 | Processing patient LIDC-IDRI-0480...
2026-05-07 22:54:36,445 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0480...
2026-05-07 22:54:36,445 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,445 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,445 | INFO     | run:1253 | Processing patient LIDC-IDRI-0481...
2026-05-07 22:54:36,446 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0481...
2026-05-07 22:54:36,447 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,447 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,447 | INFO     | run:1253 | Processing patient LIDC-IDRI-0482...
2026-05-07 22:54:36,448 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0482...
2026-05-07 22:54:36,448 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,449 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,449 | INFO     | run:1253 | Processing patient LIDC-IDRI-0483...
2026-05-07 22:54:36,450 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0483...
2026-05-07 22:54:36,450 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
2026-05-07 22:54:36,450 | INFO     | run:1259 | Progress: 0/1018 patients, 0 patches extracted
2026-05-07 22:54:36,450 | INFO     | run:1253 | Processing patient LIDC-IDRI-0484...
2026-05-07 22:54:36,451 | INFO     | _process_scan:833 | Loading scan LIDC-IDRI-0484...
2026-05-07 22:54:36,452 | ERROR    | _process_scan:895 | Failed to process scan: DICOMReader.read_ct_series() missing 1 required positional argument: 'logger'
